**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* Site uses SBE HydroCat-EP sondes for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Meteorological data use Vaisala WXT510 stations. 
* 
* There are two sondes at the Seattle Aquarium site: at approximately 1 m and 10 m depths. The sondes are distinguished in the column header by the number at the end of the parameter name (1 = 1 m, 2 = 10 m).
* Meteorological data are no longer available at this site beginning March 14, 2019.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* 
* 
* 
* Site coordinates: Lat 47.60786, Long -122.34360 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 9> Missing data.
***END***
Date	1_Depth_m	Qual_1_Depth	2_Depth_m	Qual_2_Depth	1_Water_Temperature_degC	Qual_1_Water_Temperature	2_Water_Temperature_degC	Qual_2_Water_Temperature	1_Salinity_PSU	Qual_1_Salinity	2_Salinity_PSU	Qual_2_Salinity	1_Dissolved_Oxygen_%Sat	1_Dissolved_Oxygen_mg/L	Qual_1_DO	2_Dissolved_Oxygen_%Sat	2_Dissolved_Oxygen_mg/L	Qual_2_DO	1_Chlorophyll_Fluorescence_ug/L	Qual_1_Chlorophyll_Fluorescence	2_Chlorophyll_Fluorescence_ug/L	Qual_2_Chlorophyll_Fluorescence	1_Turbidity_NTU	Qual_1_Turbidity	2_Turbidity_NTU	Qual_2_Turbidity	1_Sonde_pH	Qual_1_Sonde_pH	2_Sonde_pH	Qual_2_Sonde_pH	1_Density_kg/m^3	Qual_1_Water_Density	2_Density_kg/m^3	Qual_2_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Air_Pressure_inHg	Qual_Air_Pressure	Rain_Fall_in	Qual_Rain_Fall	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	1_Sonde_Batt_V	2_Sonde_Batt_V	Logger_Batt_V	1_Sonde_ID	2_Sonde_ID	
4/12/2023 12:00:00 AM	0.977	210	9.860	210	8.490	210	8.263	210	26.739	210	29.720	210	93.5	9.20	210	89.6	8.70	210	0.57	210	0.95	210	0.34	210	0.30	210	7.87	210	7.79	210	1020.73299	210	1023.13842	210															12.5	13.8	13.1			
4/12/2023 12:15:00 AM	0.941	210	9.817	210	8.400	210	8.268	210	25.660	210	29.718	210	93.2	9.25	210	89.5	8.69	210	0.56	210	0.93	210	0.30	210	0.27	210	7.88	210	7.79	210	1019.90095	210	1023.13594	210															12.5	13.8	13.1			
4/12/2023 12:30:00 AM	0.920	210	9.782	210	8.398	210	8.273	210	25.395	210	29.704	210	92.9	9.24	210	89.4	8.68	210	0.50	210	0.97	210	0.40	210	0.30	210	7.88	210	7.79	210	1019.69433	210	1023.12465	210															12.5	13.8	13.1			
4/12/2023 12:45:00 AM	0.878	210	9.745	210	8.561	210	8.276	210	26.437	210	29.698	210	92.9	9.15	210	89.3	8.67	210	0.60	210	0.92	210	0.39	210	0.28	210	7.85	210	7.79	210	1020.48743	210	1023.11975	210															12.6	13.8	13.0			
4/12/2023 1:00:00 AM	0.822	210	9.687	210	8.549	210	8.288	210	27.516	210	29.676	210	92.3	9.03	210	89.0	8.63	210	0.65	210	1.03	210	0.29	210	0.31	210	7.85	210	7.79	210	1021.33137	210	1023.09937	210															12.5	13.8	13.1			
4/12/2023 1:15:00 AM	0.767	210	9.625	210	8.409	210	8.272	210	29.023	210	29.710	210	90.2	8.76	210	89.2	8.65	210	0.80	210	0.93	210	0.30	210	0.30	210	7.85	210	7.79	210	1022.53053	210	1023.12806	210															12.5	13.8	13.0			
4/12/2023 1:30:00 AM	0.702	210	9.564	210	8.467	210	8.272	210	28.309	210	29.711	210	90.3	8.80	210	89.2	8.65	210	0.73	210	0.93	210	0.29	210	0.30	210	7.86	210	7.79	210	1021.96321	210	1023.12964	210															12.5	13.8	13.0			
4/12/2023 1:45:00 AM	0.647	210	9.512	210	8.449	210	8.263	210	28.531	210	29.745	210	90.6	8.82	210	88.8	8.61	210	0.65	210	1.03	210	0.26	210	0.32	210	7.84	210	7.79	210	1022.13817	210	1023.15708	210															12.5	13.8	13.0			
4/12/2023 2:00:00 AM	0.599	210	9.466	210	8.362	210	8.258	210	25.689	210	29.759	210	92.3	9.17	210	88.4	8.58	210	0.62	210	0.99	210	0.57	210	0.36	210	7.87	210	7.79	210	1019.92672	210	1023.16796	210															12.5	13.8	13.1			
4/12/2023 2:15:00 AM	0.565	210	9.431	210	8.403	210	8.261	210	25.711	210	29.749	210	92.2	9.15	210	88.5	8.58	210	0.57	210	0.96	210	0.50	210	0.32	210	7.87	210	7.79	210	1019.93909	210	1023.15976	210															12.5	13.8	13.1			
4/12/2023 2:30:00 AM	0.544	210	9.410	210	8.314	210	8.268	210	25.231	210	29.733	210	92.4	9.22	210	88.5	8.58	210	0.56	210	0.97	210	0.66	210	0.33	210	7.87	210	7.79	210	1019.57486	210	1023.14579	210															12.5	13.8	13.0			
4/12/2023 2:45:00 AM	0.541	210	9.402	210	8.263	210	8.286	210	25.192	210	29.672	210	92.3	9.22	210	89.0	8.63	210	0.59	210	1.00	210	0.68	210	0.30	210	7.87	210	7.79	210	1019.55135	210	1023.09578	210															12.5	13.8	13.1			
4/12/2023 3:00:00 AM	0.539	210	9.411	210	8.339	210	8.280	210	25.454	210	29.687	210	92.3	9.19	210	89.6	8.69	210	0.57	210	1.07	210	0.59	210	0.26	210	7.87	210	7.79	210	1019.74613	210	1023.10838	210															12.5	13.8	13.0			
