**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 2, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic  SeaFET sensors for are used for high-precision pH.
* 
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Final values after correction from water samples are given by “SeaFET_EXT_pH_recal” and “SeaFET_INT_pH_recal”, and may substantially change pH from real-time calculations. ‘SeaFET_EXT_pH’ gives un-corrected values. Review qualifier codes prior to using data.

* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* 
* Site coordinates: Lat 47.39394, Long -122.46350 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Sonde_pH	Qual_Sonde_pH	Density_kg/m^3	Qual_Water_Density	Turbidity_NTU	Qual_Turbidity	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
3/12/2023 12:00:00 AM	1.030	210	8.071	210	29.123	210	158.1	15.47	210	14.11	210	8.42	210	1022.65657	210	1.28	210		999	7.517	300		999	8.175	210	6.602	210	13.8	13.3		-0.998000	-0.962000		
3/12/2023 12:15:00 AM	1.024	210	8.053	210	29.123	210	158.6	15.52	210	15.91	210	8.42	210	1022.65900	210	1.19	210		999	7.527	300		999	8.140	210	6.674	210	13.8	13.3		-0.997000	-0.958000		
3/12/2023 12:30:00 AM	1.028	210	8.019	210	29.125	210	159.2	15.59	210	17.78	210	8.42	210	1022.66552	210	1.20	210		999	7.501	300		999	8.115	210	6.674	210	13.8	13.3		-0.999000	-0.958000		
3/12/2023 12:45:00 AM	1.029	210	8.011	210	29.128	210	158.1	15.48	210	18.21	210	8.42	210	1022.66844	210	1.22	210		999	7.513	300		999	8.088	210	6.656	210	13.8	13.3		-0.998000	-0.959000		
3/12/2023 1:00:00 AM	1.024	210	7.982	210	29.120	210	156.9	15.38	210	14.77	210	8.41	210	1022.66639	210	1.58	210		999	7.517	300		999	8.060	210	6.656	210	13.8	13.3		-0.998000	-0.959000		
3/12/2023 1:15:00 AM	1.025	210	7.978	210	29.105	210	156.9	15.38	210	27.28	210	8.41	210	1022.65518	210	1.57	210		999	7.509	300		999	8.035	210	6.674	210	13.8	13.3		-0.998000	-0.958000		
3/12/2023 1:30:00 AM	1.026	210	8.000	210	29.117	210	157.6	15.44	210	25.25	210	8.41	210	1022.66172	210	1.46	210		999	7.508	300		999	8.028	210	6.639	210	13.8	13.3		-0.998000	-0.960000		
3/12/2023 1:45:00 AM	1.027	210	7.987	210	29.108	210	157.4	15.43	210	19.15	210	8.41	210	1022.65602	210	1.34	210		999	7.458	300		999	8.031	210	6.639	210	13.8	13.3		-1.001000	-0.960000		
3/12/2023 2:00:00 AM	1.027	210	8.057	210	29.147	210	158.5	15.51	210	29.38	210	8.41	210	1022.67710	210	1.72	210		999	7.535	300		999	8.037	210	6.657	210	13.8	13.3		-0.997000	-0.959000		
3/12/2023 2:15:00 AM	1.020	210	8.077	210	29.161	210	158.9	15.54	210	23.94	210	8.41	210	1022.68583	210	1.23	210		999	7.520	300		999	8.044	210	6.675	210	13.8	13.3		-0.998000	-0.958000		
3/12/2023 2:30:00 AM	1.020	210	8.061	210	29.147	210	159.2	15.57	210	18.56	210	8.41	210	1022.67695	210	1.24	210		999	7.517	300		999	8.055	210	6.657	210	13.8	13.3		-0.998000	-0.959000		
3/12/2023 2:45:00 AM	1.021	210	8.075	210	29.164	210	159.6	15.61	210	20.22	210	8.41	210	1022.68845	210	1.29	210		999	7.481	300		999	8.061	210	6.621	210	13.8	13.3		-1.000000	-0.961000		
3/12/2023 3:00:00 AM	1.017	210	7.865	210	29.093	210	157.1	15.44	210	15.45	210	8.41	210	1022.66155	210	1.31	210		999	7.440	300		999	8.061	210	6.620	210	13.8	13.3		-1.002000	-0.961000		
3/12/2023 3:15:00 AM	1.014	210	7.965	210	29.110	210	156.6	15.36	210	18.67	210	8.41	210	1022.66101	210	1.50	210		999	7.473	300		999	8.014	210	6.603	210	13.8	13.3		-1.000000	-0.962000		
3/12/2023 3:30:00 AM	1.018	210	7.747	210	29.064	210	156.3	15.40	210	16.44	210	8.42	210	1022.65412	210	1.54	210		999	7.454	300		999	7.988	210	6.620	210	13.8	13.3		-1.001000	-0.961000		
3/12/2023 3:45:00 AM	1.012	210	7.867	210	29.070	210	155.6	15.30	210	16.39	210	8.42	210	1022.64264	210	1.27	210		999	7.558	300		999	7.913	210	6.675	210	13.8	13.3		-0.996000	-0.958000		
3/12/2023 4:00:00 AM	1.013	210	7.873	210	29.073	210	156.0	15.33	210	17.02	210	8.42	210	1022.64435	210	1.46	210		999	7.559	300		999	7.908	210	6.693	210	13.8	13.3		-0.996000	-0.957000		
