**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* Site uses SBE HydroCat-EP sondes for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Meteorological data use Vaisala WXT510 stations. 
* 
* There are two sondes at the Seattle Aquarium site: at approximately 1 m and 10 m depths. The sondes are distinguished in the column header by the number at the end of the parameter name (1 = 1 m, 2 = 10 m).
* Meteorological data are no longer available at this site beginning March 14, 2019.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* 
* 
* 
* Site coordinates: Lat 47.60786, Long -122.34360 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 9> Missing data.
***END***
Date	1_Depth_m	Qual_1_Depth	2_Depth_m	Qual_2_Depth	1_Water_Temperature_degC	Qual_1_Water_Temperature	2_Water_Temperature_degC	Qual_2_Water_Temperature	1_Salinity_PSU	Qual_1_Salinity	2_Salinity_PSU	Qual_2_Salinity	1_Dissolved_Oxygen_%Sat	1_Dissolved_Oxygen_mg/L	Qual_1_DO	2_Dissolved_Oxygen_%Sat	2_Dissolved_Oxygen_mg/L	Qual_2_DO	1_Chlorophyll_Fluorescence_ug/L	Qual_1_Chlorophyll_Fluorescence	2_Chlorophyll_Fluorescence_ug/L	Qual_2_Chlorophyll_Fluorescence	1_Turbidity_NTU	Qual_1_Turbidity	2_Turbidity_NTU	Qual_2_Turbidity	1_Sonde_pH	Qual_1_Sonde_pH	2_Sonde_pH	Qual_2_Sonde_pH	1_Density_kg/m^3	Qual_1_Water_Density	2_Density_kg/m^3	Qual_2_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Air_Pressure_inHg	Qual_Air_Pressure	Rain_Fall_in	Qual_Rain_Fall	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	1_Sonde_Batt_V	2_Sonde_Batt_V	Logger_Batt_V	1_Sonde_ID	2_Sonde_ID	
2/25/2023 12:00:00 AM	0.672	210	9.540	210	7.127	210	8.404	210	24.257	210	29.752	210	87.1	8.99	210	79.9	7.73	210	0.46	210	0.52	210	0.88	210	0.64	210	7.81	210	7.68	210	1018.95873	210	1023.14260	210															13.8	13.8	13.1			
2/25/2023 12:15:00 AM	0.750	210	9.595	210	7.513	210	8.389	210	25.691	210	29.780	210	86.4	8.76	210	79.7	7.71	210	0.46	210	0.51	210	0.79	210	0.62	210	7.78	210	7.68	210	1020.03809	210	1023.16649	210															13.8	13.8	13.0			
2/25/2023 12:30:00 AM	0.729	210	9.579	210	7.514	210	8.381	210	25.679	210	29.787	210	86.2	8.74	210	79.9	7.73	210	0.46	210	0.41	210	0.77	210	0.69	210	7.79	210	7.68	210	1020.02812	210	1023.17362	210															13.8	13.8	13.0			
2/25/2023 12:45:00 AM	0.738	210	9.597	210	7.634	210	8.387	210	26.092	210	29.783	210	85.8	8.64	210	79.8	7.71	210	0.49	210	0.47	210	0.78	210	0.64	210	7.79	210	7.68	210	1020.33704	210	1023.16921	210															13.8	13.8	13.0			
2/25/2023 1:00:00 AM	0.764	210	9.612	210	7.683	210	8.381	210	26.309	210	29.788	210	85.5	8.60	210	80.0	7.74	210	0.46	210	0.42	210	0.74	210	0.63	210	7.78	210	7.68	210	1020.50089	210	1023.17373	210															13.8	13.8	13.1			
2/25/2023 1:15:00 AM	0.739	210	9.586	210	7.575	210	8.385	210	26.501	210	29.784	210	86.1	8.66	210	79.8	7.72	210	0.48	210	0.47	210	0.69	210	0.61	210	7.78	210	7.68	210	1020.66550	210	1023.17027	210															13.8	13.8	13.1			
2/25/2023 1:30:00 AM	0.725	210	9.578	210	7.707	210	8.392	210	26.948	210	29.776	210	85.6	8.57	210	79.6	7.70	210	0.45	210	0.43	210	0.63	210	0.64	210	7.78	210	7.68	210	1020.99915	210	1023.16273	210															13.8	13.8	13.1			
2/25/2023 1:45:00 AM	0.805	210	9.659	210	7.833	210	8.401	210	27.799	210	29.620	210	85.3	8.47	210	80.7	7.82	210	0.47	210	0.73	210	0.53	210	0.48	210	7.78	210	7.68	210	1021.64962	210	1023.03967	210															13.8	13.8	13.0			
2/25/2023 2:00:00 AM	0.830	210	9.682	210	7.585	210	8.400	210	26.993	210	29.621	210	86.5	8.67	210	81.3	7.87	210	0.46	210	0.66	210	0.58	210	0.51	210	7.80	210	7.69	210	1021.05009	210	1023.04051	210															13.8	13.8	13.1			
2/25/2023 2:15:00 AM	0.868	210	9.716	210	6.829	210	8.407	210	25.025	210	29.742	210	88.1	9.10	210	79.9	7.72	210	0.44	210	0.61	210	0.61	210	0.55	210	7.83	210	7.68	210	1019.59663	210	1023.13436	210															13.8	13.8	13.0			
2/25/2023 2:30:00 AM	0.918	210	9.773	210	7.182	210	8.406	210	25.494	210	29.737	210	87.7	8.96	210	79.4	7.68	210	0.41	210	0.56	210	0.62	210	0.61	210	7.80	210	7.68	210	1019.92437	210	1023.13197	210															13.8	13.8	13.0			
2/25/2023 2:45:00 AM	0.971	210	9.827	210	6.987	210	8.395	210	24.960	210	29.768	210	87.9	9.06	210	79.5	7.69	210	0.44	210	0.57	210	0.63	210	0.59	210	7.81	210	7.68	210	1019.52708	210	1023.15753	210															13.8	13.8	13.0			
2/25/2023 3:00:00 AM	1.007	210	9.885	210	7.520	210	8.393	210	26.865	210	29.772	210	87.8	8.83	210	79.5	7.69	210	0.44	210	0.46	210	0.51	210	0.60	210	7.78	210	7.68	210	1020.95825	210	1023.16060	210															13.8	13.8	13.1			
