**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 2, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic  SeaFET sensors for are used for high-precision pH.
* 
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Final values after correction from water samples are given by “SeaFET_EXT_pH_recal” and “SeaFET_INT_pH_recal”, and may substantially change pH from real-time calculations. ‘SeaFET_EXT_pH’ gives un-corrected values. Review qualifier codes prior to using data.

* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* 
* Site coordinates: Lat 47.39394, Long -122.46350 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Sonde_pH	Qual_Sonde_pH	Density_kg/m^3	Qual_Water_Density	Turbidity_NTU	Qual_Turbidity	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
4/17/2023 12:00:00 AM	1.055	210	10.421	210	27.378	210	192.8	18.10	210	24.32	210	8.76	210	1020.94590	210	1.84	210		999	7.923	300		999	10.512	210	7.055	210	13.8	13.3		-0.974000	-0.934000		
4/17/2023 12:15:00 AM	1.052	210	10.511	210	27.449	210	194.8	18.25	210	25.79	210	8.78	210	1020.98653	210	2.00	210		999	7.891	300		999	10.499	210	7.038	210	13.8	13.3		-0.976000	-0.935000		
4/17/2023 12:30:00 AM	1.054	210	10.295	210	27.369	210	193.2	18.18	210	25.55	210	8.75	210	1020.95907	210	1.92	210		999	7.882	300		999	10.500	210	7.037	210	13.8	13.3		-0.977000	-0.935000		
4/17/2023 12:45:00 AM	1.050	210	10.369	210	27.402	210	189.4	17.80	210	26.20	210	8.73	210	1020.97325	210	1.97	210		999	7.807	300		999	10.471	210	7.002	210	13.8	13.3		-0.981000	-0.937000		
4/17/2023 1:00:00 AM	1.051	210	10.234	210	27.362	210	186.8	17.61	210	27.06	210	8.73	210	1020.96296	210	2.05	210		999	7.861	300		999	10.438	210	7.020	210	13.8	13.3		-0.978000	-0.936000		
4/17/2023 1:15:00 AM	1.044	210	10.171	210	27.375	210	185.0	17.46	210	26.39	210	8.73	210	1020.98293	210	2.11	210		999	7.816	300		999	10.399	210	6.985	210	13.8	13.3		-0.980000	-0.938000		
4/17/2023 1:30:00 AM	1.042	210	10.429	210	27.388	210	190.0	17.84	210	24.37	210	8.77	210	1020.95256	210	1.83	210		999	7.865	300		999	10.367	210	7.003	210	13.8	13.3		-0.978000	-0.937000		
4/17/2023 1:45:00 AM	1.042	210	10.460	210	27.309	210	195.9	18.39	210	23.67	210	8.79	210	1020.88607	210	1.80	210		999	7.873	300		999	10.393	210	7.073	210	13.8	13.3		-0.977000	-0.933000		
4/17/2023 2:00:00 AM	1.041	210	10.469	210	27.283	210	196.2	18.41	210	23.99	210	8.79	210	1020.86474	210	1.86	210		999	7.914	300		999	10.432	210	7.072	210	13.8	13.3		-0.975000	-0.933000		
4/17/2023 2:15:00 AM	1.040	210	10.444	210	27.255	210	195.4	18.35	210	23.67	210	8.79	210	1020.84670	210	1.74	210		999	7.939	300		999	10.461	210	7.107	210	13.8	13.3		-0.974000	-0.931000		
4/17/2023 2:30:00 AM	1.041	210	10.429	210	27.228	210	193.6	18.19	210	23.28	210	8.79	210	1020.82833	210	1.83	210		999	7.955	300		999	10.477	210	7.106	210	13.8	13.3		-0.973000	-0.931000		
4/17/2023 2:45:00 AM	1.039	210	10.400	210	27.236	210	192.6	18.10	210	25.18	210	8.78	210	1020.83880	210	1.87	210		999	7.888	300		999	10.479	210	7.017	210	13.8	13.3		-0.976000	-0.936000		
4/17/2023 3:00:00 AM	1.035	210	10.521	210	27.281	210	193.1	18.10	210	24.27	210	8.78	210	1020.85428	210	1.71	210		999	7.901	300		999	10.478	210	7.089	210	13.8	13.3		-0.976000	-0.932000		
4/17/2023 3:15:00 AM	1.033	210	10.540	210	27.324	210	195.0	18.26	210	27.01	210	8.78	210	1020.88527	210	1.94	210		999	7.915	300		999	10.493	210	7.072	210	13.8	13.3		-0.975000	-0.933000		
4/17/2023 3:30:00 AM	1.029	210	10.488	210	27.362	210	195.0	18.28	210	25.60	210	8.78	210	1020.92270	210	1.83	210		999	7.912	300		999	10.517	210	7.072	210	13.8	13.3		-0.975000	-0.933000		
4/17/2023 3:45:00 AM	1.031	210	10.493	210	27.339	210	194.9	18.27	210	28.11	210	8.78	210	1020.90372	210	1.89	210		999	7.845	300		999	10.536	210	7.001	210	13.8	13.3		-0.979000	-0.937000		
4/17/2023 4:00:00 AM	1.028	210	10.426	210	27.353	210	193.7	18.19	210	26.20	210	8.77	210	1020.92566	210	1.89	210		999	7.864	300		999	10.544	210	7.036	210	13.8	13.3		-0.978000	-0.935000		
