**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* Site uses SBE HydroCat-EP sondes for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Meteorological data use Vaisala WXT510 stations. 
* 
* There are two sondes at the Seattle Aquarium site: at approximately 1 m and 10 m depths. The sondes are distinguished in the column header by the number at the end of the parameter name (1 = 1 m, 2 = 10 m).
* Meteorological data are no longer available at this site beginning March 14, 2019.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* 
* 
* 
* Site coordinates: Lat 47.60786, Long -122.34360 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 9> Missing data.
***END***
Date	1_Depth_m	Qual_1_Depth	2_Depth_m	Qual_2_Depth	1_Water_Temperature_degC	Qual_1_Water_Temperature	2_Water_Temperature_degC	Qual_2_Water_Temperature	1_Salinity_PSU	Qual_1_Salinity	2_Salinity_PSU	Qual_2_Salinity	1_Dissolved_Oxygen_%Sat	1_Dissolved_Oxygen_mg/L	Qual_1_DO	2_Dissolved_Oxygen_%Sat	2_Dissolved_Oxygen_mg/L	Qual_2_DO	1_Chlorophyll_Fluorescence_ug/L	Qual_1_Chlorophyll_Fluorescence	2_Chlorophyll_Fluorescence_ug/L	Qual_2_Chlorophyll_Fluorescence	1_Turbidity_NTU	Qual_1_Turbidity	2_Turbidity_NTU	Qual_2_Turbidity	1_Sonde_pH	Qual_1_Sonde_pH	2_Sonde_pH	Qual_2_Sonde_pH	1_Density_kg/m^3	Qual_1_Water_Density	2_Density_kg/m^3	Qual_2_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Air_Pressure_inHg	Qual_Air_Pressure	Rain_Fall_in	Qual_Rain_Fall	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	1_Sonde_Batt_V	2_Sonde_Batt_V	Logger_Batt_V	1_Sonde_ID	2_Sonde_ID	
3/23/2023 12:00:00 AM	1.012	210	9.913	210	8.633	210	8.091	210	26.382	210	29.699	210	89.9	8.84	210	86.3	8.41	210	0.73	210	0.99	210	0.51	210	0.35	210	7.82	210	7.75	210	1020.43435	210	1023.14652	210															13.2	13.8	13.0			
3/23/2023 12:15:00 AM	1.025	210	9.922	210	8.703	210	8.100	210	26.376	210	29.692	210	89.9	8.83	210	86.1	8.38	210	0.74	210	1.08	210	0.47	210	0.35	210	7.82	210	7.75	210	1020.41975	210	1023.13930	210															13.2	13.8	13.1			
3/23/2023 12:30:00 AM	1.033	210	9.922	210	8.691	210	8.097	210	26.839	210	29.695	210	90.3	8.84	210	86.2	8.39	210	0.73	210	1.03	210	0.45	210	0.35	210	7.82	210	7.75	210	1020.78348	210	1023.14225	210															13.3	13.8	13.1			
3/23/2023 12:45:00 AM	1.035	210	9.932	210	8.634	210	8.087	210	27.017	210	29.703	210	90.3	8.84	210	85.9	8.37	210	0.77	210	0.99	210	0.45	210	0.38	210	7.83	210	7.75	210	1020.93047	210	1023.15127	210															13.2	13.8	13.0			
3/23/2023 1:00:00 AM	1.037	210	9.921	210	8.661	210	8.034	210	26.890	210	29.750	210	90.2	8.83	210	84.6	8.25	210	0.75	210	0.78	210	0.43	210	0.43	210	7.83	210	7.74	210	1020.82756	210	1023.19402	210															13.2	13.8	13.0			
3/23/2023 1:15:00 AM	1.026	210	9.936	210	8.650	210	8.065	210	27.048	210	29.724	210	90.0	8.81	210	84.8	8.27	210	0.78	210	1.00	210	0.46	210	0.34	210	7.83	210	7.74	210	1020.95275	210	1023.17039	210															13.2	13.8	13.0			
3/23/2023 1:30:00 AM	1.031	210	9.934	210	8.652	210	8.068	210	26.433	210	29.720	210	90.2	8.86	210	85.3	8.32	210	0.78	210	0.95	210	0.45	210	0.34	210	7.83	210	7.74	210	1020.47135	210	1023.16690	210															13.2	13.8	13.1			
3/23/2023 1:45:00 AM	1.041	210	9.936	210	8.642	210	8.071	210	25.986	210	29.719	210	90.2	8.89	210	85.6	8.34	210	0.72	210	1.02	210	0.43	210	0.32	210	7.83	210	7.75	210	1020.12343	210	1023.16551	210															13.2	13.8	13.0			
3/23/2023 2:00:00 AM	1.010	210	9.913	210	8.633	210	8.049	210	26.035	210	29.738	210	90.3	8.90	210	85.0	8.29	210	0.71	210	0.77	210	0.45	210	0.45	210	7.83	210	7.74	210	1020.16280	210	1023.18230	210															13.3	13.8	13.1			
3/23/2023 2:15:00 AM	1.038	210	9.946	210	8.626	210	8.062	210	26.013	210	29.726	210	90.2	8.90	210	85.2	8.30	210	0.71	210	0.91	210	0.46	210	0.40	210	7.82	210	7.74	210	1020.14728	210	1023.17268	210															13.3	13.8	13.0			
3/23/2023 2:30:00 AM	0.998	210	9.930	210	8.604	210	8.049	210	25.886	210	29.737	210	90.2	8.90	210	85.0	8.29	210	0.68	210	0.70	210	0.53	210	0.42	210	7.83	210	7.74	210	1020.05026	210	1023.18314	210															13.3	13.8	13.0			
3/23/2023 2:45:00 AM	0.998	210	9.881	210	8.603	210	8.057	210	25.855	210	29.731	210	90.1	8.90	210	84.1	8.20	210	0.73	210	0.84	210	0.53	210	0.44	210	7.82	210	7.73	210	1020.02672	210	1023.17612	210															13.3	13.8	13.1			
3/23/2023 3:00:00 AM	1.016	210	9.919	210	8.592	210	8.026	210	25.907	210	29.757	210	90.2	8.91	210	84.6	8.25	210	0.71	210	0.71	210	0.53	210	0.38	210	7.82	210	7.74	210	1020.06884	210	1023.20085	210															13.3	13.8	13.1			
3/23/2023 3:15:00 AM	1.021	210	9.861	210	8.584	210	8.022	210	26.082	210	29.760	210	90.3	8.90	210	84.7	8.26	210	0.71	210	0.78	210	0.50	210	0.36	210	7.82	210	7.74	210	1020.20654	210	1023.20324	210															13.3	13.8	13.0			
3/23/2023 3:30:00 AM	0.953	210	9.931	210	8.594	210	8.025	210	26.247	210	29.757	210	90.3	8.90	210	84.7	8.26	210	0.70	210	0.71	210	0.48	210	0.38	210	7.82	210	7.74	210	1020.33399	210	1023.20205	210															13.3	13.8	13.1			
3/23/2023 3:45:00 AM	1.023	210	9.894	210	8.581	210	8.029	210	26.358	210	29.754	210	90.5	8.91	210	84.6	8.25	210	0.71	210	0.77	210	0.45	210	0.37	210	7.83	210	7.74	210	1020.42279	210	1023.19801	210															13.2	13.8	13.0			
3/23/2023 4:00:00 AM	1.019	210	9.938	210	8.580	210	8.027	210	26.592	210	29.755	210	90.6	8.91	210	84.5	8.25	210	0.76	210	0.72	210	0.46	210	0.39	210	7.83	210	7.74	210	1020.60579	210	1023.19973	210															13.2	13.8	13.0			
3/23/2023 4:15:00 AM	0.998	210	9.895	210	8.570	210	8.063	210	26.422	210	29.724	210	90.7	8.93	210	84.8	8.27	210	0.72	210	0.83	210	0.45	210	0.38	210	7.83	210	7.73	210	1020.47442	210	1023.16976	210															13.3	13.8	13.0			
3/23/2023 4:30:00 AM	1.023	210	9.922	210	8.573	210	8.076	210	26.397	210	29.713	210	91.0	8.96	210	85.1	8.29	210	0.72	210	0.81	210	0.46	210	0.36	210	7.84	210	7.74	210	1020.45417	210	1023.15956	210															13.3	13.8	13.1			
