**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* Site uses SBE HydroCat-EP sondes for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Meteorological data use Vaisala WXT510 stations. 
* 
* 
* 
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* 
* 
* 
* Site coordinates: Lat 47.37611, Long -122.45722 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Air_Pressure_inHg	Qual_Air_Pressure	Rain_Fall_in	Qual_Rain_Fall	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	
3/10/2023 12:00:00 AM	5.866	210	7.803	210	29.372	210	107.2	10.54	210	15.81	210	1.44	210	8.13	210	1022.91091	210	49.1	210	1.03	210	29.31	210	0.000	210	44.5	210	345	210	3.7	210	10.7	12.9		
3/10/2023 12:15:00 AM	5.859	210	7.805	210	29.372	210	108.2	10.63	210	16.43	210	1.49	210	8.13	210	1022.91040	210	49.1	210	1.03	210	29.31	210	0.000	210	43.9	210	1	210	3.4	210	10.7	12.8		
3/10/2023 12:30:00 AM	5.873	210	7.800	210	29.370	210	108.3	10.65	210	14.87	210	1.66	210	8.14	210	1022.90993	210	48.9	210	1.04	210	29.31	210	0.001	210	45.1	210	23	210	2.9	210	10.7	12.9		
3/10/2023 12:45:00 AM	5.947	210	7.774	210	29.342	210	111.0	10.92	210	15.79	210	1.55	210	8.17	210	1022.89209	210	48.7	210	1.03	210	29.31	210	0.002	210	46.6	210	20	210	6.1	210	10.7	12.8		
3/10/2023 1:00:00 AM	5.981	210	7.769	210	29.342	210	111.5	10.97	210	15.75	210	1.67	210	8.17	210	1022.89291	210	48.7	210	1.03	210	29.30	210	0.000	210	45.5	210	10	210	4.7	210	10.7	12.8		
3/10/2023 1:15:00 AM	6.069	210	7.747	210	29.326	210	111.4	10.96	210	14.63	210	1.43	210	8.19	210	1022.88320	210	48.5	210	1.03	210	29.30	210	0.000	210	46.7	210	49	210	3.7	210	10.7	12.9		
3/10/2023 1:30:00 AM	6.164	210	7.814	210	29.402	210	107.0	10.51	210	13.47	210	3.04	210	8.11	210	1022.93469	210	48.3	210	1.04	210	29.30	210	0.000	210	47.1	210	28	210	4.0	210	10.7	12.9		
3/10/2023 1:45:00 AM	6.284	210	7.856	210	29.454	210	99.8	9.79	210	12.16	210	2.37	210	8.03	210	1022.97046	210	47.4	210	1.03	210	29.30	210	0.001	210	51.3	210	110	210	3.3	210	10.7	12.8		
3/10/2023 2:00:00 AM	6.432	210	7.857	210	29.464	210	96.5	9.47	210	11.02	210	2.13	210	8.02	210	1022.97898	210	47.3	210	1.03	210	29.31	210	0.001	210	52.9	210	38	210	5.8	210	10.6	12.8		
3/10/2023 2:15:00 AM	6.571	210	7.877	210	29.484	210	94.0	9.21	210	16.20	210	4.52	210	7.98	210	1022.99167	210	46.2	210	1.03	210	29.30	210	0.000	210	59.2	210	3	210	3.7	210	10.7	12.8		
3/10/2023 2:30:00 AM	6.718	210	7.913	210	29.520	210	90.3	8.85	210	10.02	210	2.11	210	7.93	210	1023.01604	210	45.8	210	1.03	210	29.30	210	0.000	210	60.7	210	0	210	1.8	210	10.6	12.9		
3/10/2023 2:45:00 AM	6.865	210	7.954	210	29.575	210	85.4	8.35	210	7.91	210	2.26	210	7.86	210	1023.05492	210	45.8	210	1.03	210	29.30	210	0.001	210	62.9	210	282	210	8.3	210	10.6	12.8		
