**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* Site uses SBE HydroCat-EP sondes for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Meteorological data use Vaisala WXT510 stations. 
* 
* There are two sondes at the Seattle Aquarium site: at approximately 1 m and 10 m depths. The sondes are distinguished in the column header by the number at the end of the parameter name (1 = 1 m, 2 = 10 m).
* Meteorological data are no longer available at this site beginning March 14, 2019.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* 
* 
* 
* Site coordinates: Lat 47.60786, Long -122.34360 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 9> Missing data.
***END***
Date	1_Depth_m	Qual_1_Depth	2_Depth_m	Qual_2_Depth	1_Water_Temperature_degC	Qual_1_Water_Temperature	2_Water_Temperature_degC	Qual_2_Water_Temperature	1_Salinity_PSU	Qual_1_Salinity	2_Salinity_PSU	Qual_2_Salinity	1_Dissolved_Oxygen_%Sat	1_Dissolved_Oxygen_mg/L	Qual_1_DO	2_Dissolved_Oxygen_%Sat	2_Dissolved_Oxygen_mg/L	Qual_2_DO	1_Chlorophyll_Fluorescence_ug/L	Qual_1_Chlorophyll_Fluorescence	2_Chlorophyll_Fluorescence_ug/L	Qual_2_Chlorophyll_Fluorescence	1_Turbidity_NTU	Qual_1_Turbidity	2_Turbidity_NTU	Qual_2_Turbidity	1_Sonde_pH	Qual_1_Sonde_pH	2_Sonde_pH	Qual_2_Sonde_pH	1_Density_kg/m^3	Qual_1_Water_Density	2_Density_kg/m^3	Qual_2_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Air_Pressure_inHg	Qual_Air_Pressure	Rain_Fall_in	Qual_Rain_Fall	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	1_Sonde_Batt_V	2_Sonde_Batt_V	Logger_Batt_V	1_Sonde_ID	2_Sonde_ID	
3/12/2023 12:00:00 AM	0.924	210	9.793	210	8.120	210	8.079	210	28.702	210	29.571	210	87.9	8.61	210	83.7	8.16	210	0.44	210	0.57	210	0.28	210	0.33	210	7.81	210	7.72	210	1022.32031	210	1023.04722	210															13.4	13.8	13.1			
3/12/2023 12:15:00 AM	0.918	210	9.789	210	7.851	210	8.076	210	27.786	210	29.584	210	88.9	8.81	210	83.9	8.18	210	0.38	210	0.65	210	0.24	210	0.33	210	7.82	210	7.72	210	1021.63867	210	1023.05789	210															13.4	13.8	13.1			
3/12/2023 12:30:00 AM	0.923	210	9.797	210	7.940	210	8.079	210	27.988	210	29.645	210	89.1	8.81	210	82.6	8.05	210	0.40	210	0.57	210	0.26	210	0.41	210	7.81	210	7.72	210	1021.78475	210	1023.10574	210															13.4	13.8	13.1			
3/12/2023 12:45:00 AM	0.976	210	9.837	210	7.815	210	8.070	210	27.640	210	29.625	210	88.5	8.79	210	83.4	8.13	210	0.38	210	0.62	210	0.28	210	0.33	210	7.82	210	7.72	210	1021.52822	210	1023.09097	210															13.3	13.8	13.1			
3/12/2023 1:00:00 AM	0.963	210	9.836	210	7.784	210	8.074	210	27.461	210	29.654	210	88.5	8.81	210	82.5	8.05	210	0.35	210	0.57	210	0.28	210	0.37	210	7.82	210	7.72	210	1021.39235	210	1023.11351	210															13.3	13.8	13.1			
3/12/2023 1:15:00 AM	0.935	210	9.813	210	7.792	210	8.078	210	27.485	210	29.648	210	89.6	8.92	210	83.0	8.09	210	0.38	210	0.63	210	0.26	210	0.35	210	7.81	210	7.72	210	1021.40969	210	1023.10824	210															13.3	13.8	13.0			
3/12/2023 1:30:00 AM	0.938	210	9.815	210	7.852	210	8.074	210	27.751	210	29.651	210	89.8	8.91	210	83.1	8.10	210	0.38	210	0.57	210	0.27	210	0.35	210	7.81	210	7.72	210	1021.61036	210	1023.11126	210															13.3	13.8	13.0			
3/12/2023 1:45:00 AM	0.948	210	9.821	210	7.837	210	8.074	210	27.642	210	29.666	210	89.4	8.88	210	83.2	8.11	210	0.40	210	0.68	210	0.27	210	0.35	210	7.81	210	7.71	210	1021.52767	210	1023.12268	210															13.4	13.8	13.1			
3/12/2023 2:00:00 AM	0.916	210	9.842	210	7.875	210	8.074	210	27.662	210	29.650	210	88.7	8.80	210	83.3	8.12	210	0.39	210	0.54	210	0.32	210	0.36	210	7.81	210	7.71	210	1021.53799	210	1023.11051	210															13.4	13.8	13.0			
3/12/2023 2:15:00 AM	1.008	210	9.893	210	7.853	210	8.074	210	27.618	210	29.652	210	88.3	8.77	210	83.4	8.13	210	0.41	210	0.65	210	0.31	210	0.34	210	7.81	210	7.72	210	1021.50607	210	1023.11148	210															13.3	13.8	13.1			
3/12/2023 2:30:00 AM	1.036	210	9.928	210	7.844	210	8.073	210	27.651	210	29.663	210	88.9	8.83	210	83.3	8.12	210	0.38	210	0.60	210	0.29	210	0.36	210	7.81	210	7.72	210	1021.53306	210	1023.12108	210															13.4	13.8	13.1			
3/12/2023 2:45:00 AM	1.050	210	9.948	210	7.823	210	8.077	210	27.572	210	29.697	210	88.9	8.83	210	82.6	8.05	210	0.41	210	0.61	210	0.29	210	0.37	210	7.82	210	7.71	210	1021.47452	210	1023.14725	210															13.3	13.8	13.0			
3/12/2023 3:00:00 AM	1.051	210	9.949	210	7.833	210	8.065	210	27.626	210	29.694	210	88.8	8.82	210	83.0	8.09	210	0.41	210	0.54	210	0.31	210	0.34	210	7.81	210	7.71	210	1021.51513	210	1023.14694	210															13.4	13.8	13.0			
3/12/2023 3:15:00 AM	1.038	210	9.936	210	7.823	210	8.059	210	27.572	210	29.703	210	88.8	8.83	210	83.5	8.14	210	0.42	210	0.61	210	0.30	210	0.33	210	7.81	210	7.72	210	1021.47399	210	1023.15481	210															13.7	13.8	13.0			
3/12/2023 3:30:00 AM	1.040	210	9.943	210	7.772	210	8.061	210	27.496	210	29.700	210	88.9	8.85	210	83.6	8.15	210	0.40	210	0.54	210	0.31	210	0.34	210	7.81	210	7.72	210	1021.42098	210	1023.15207	210															13.4	13.8	13.1			
3/12/2023 3:45:00 AM	1.040	210	9.932	210	7.740	210	8.077	210	27.456	210	29.681	210	88.7	8.84	210	82.8	8.08	210	0.42	210	0.64	210	0.30	210	0.35	210	7.81	210	7.72	210	1021.39384	210	1023.13486	210															13.4	13.8	13.0			
3/12/2023 4:00:00 AM	1.042	210	9.938	210	7.665	210	8.080	210	27.132	210	29.668	210	88.5	8.85	210	82.5	8.04	210	0.38	210	0.57	210	0.32	210	0.36	210	7.81	210	7.71	210	1021.14948	210	1023.12441	210															13.4	13.8	13.0			
3/12/2023 4:15:00 AM	1.050	210	9.942	210	7.561	210	8.063	210	26.670	210	29.706	210	87.7	8.82	210	82.9	8.08	210	0.44	210	0.64	210	0.40	210	0.33	210	7.81	210	7.71	210	1020.80085	210	1023.15626	210															13.3	13.8	13.0			
3/12/2023 4:30:00 AM	1.052	210	9.948	210	7.608	210	8.059	210	26.913	210	29.717	210	88.5	8.87	210	83.2	8.11	210	0.35	210	0.60	210	0.29	210	0.32	210	7.80	210	7.71	210	1020.98550	210	1023.16541	210															13.4	13.8	13.1			
3/12/2023 4:45:00 AM	1.055	210	9.950	210	7.660	210	8.053	210	26.992	210	29.721	210	89.0	8.92	210	83.4	8.13	210	0.42	210	0.59	210	0.26	210	0.30	210	7.79	210	7.72	210	1021.04055	210	1023.17009	210															13.4	13.8	13.1			
3/12/2023 5:00:00 AM	1.025	210	9.915	210	7.743	210	8.053	210	27.498	210	29.719	210	88.8	8.84	210	83.5	8.14	210	0.46	210	0.50	210	0.30	210	0.33	210	7.79	210	7.72	210	1021.42658	210	1023.16735	210															13.3	13.8	13.0			
3/12/2023 5:15:00 AM	1.036	210	9.938	210	7.871	210	8.054	210	27.905	210	29.718	210	87.9	8.71	210	83.5	8.14	210	0.45	210	0.59	210	0.28	210	0.33	210	7.80	210	7.72	210	1021.72855	210	1023.16761	210															13.4	13.8	13.1			
3/12/2023 5:30:00 AM	1.037	210	9.936	210	7.896	210	8.055	210	28.034	210	29.723	210	88.6	8.76	210	83.4	8.13	210	0.43	210	0.48	210	0.27	210	0.34	210	7.80	210	7.72	210	1021.82715	210	1023.17081	210															13.3	13.8	13.1			
3/12/2023 5:45:00 AM	1.028	210	9.931	210	7.963	210	8.071	210	28.365	210	29.690	210	87.5	8.62	210	83.0	8.09	210	0.43	210	0.58	210	0.26	210	0.33	210	7.80	210	7.72	210	1022.07737	210	1023.14284	210															13.4	13.8	13.0			
3/12/2023 6:00:00 AM	1.039	210	9.926	210	7.968	210	8.079	210	28.723	210	29.672	210	86.9	8.54	210	82.4	8.03	210	0.42	210	0.53	210	0.25	210	0.36	210	7.80	210	7.72	210	1022.35738	210	1023.12774	210															13.4	13.8	13.0			
3/12/2023 6:15:00 AM	1.042	210	9.929	210	7.837	210	8.062	210	27.841	210	29.710	210	87.8	8.71	210	82.7	8.06	210	0.41	210	0.57	210	0.25	210	0.29	210	7.81	210	7.71	210	1021.68334	210	1023.15966	210															13.3	13.8	13.1			
3/12/2023 6:30:00 AM	1.018	210	9.920	210	7.572	210	8.073	210	26.394	210	29.692	210	87.3	8.79	210	82.6	8.06	210	0.40	210	0.52	210	0.44	210	0.36	210	7.82	210	7.72	210	1020.58279	210	1023.14288	210															13.3	13.8	13.0			
