**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* Site uses SBE HydroCat-EP sondes for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Meteorological data use Vaisala WXT510 stations. 
* 
* 
* 
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* 
* 
* 
* Site coordinates: Lat 47.37611, Long -122.45722 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Air_Pressure_inHg	Qual_Air_Pressure	Rain_Fall_in	Qual_Rain_Fall	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	
3/1/2023 12:00:00 AM	7.907	210	7.591	210	29.484	210	88.7	8.76	210	4.24	210	1.52	210	7.91	210	1023.03607	210	33.6	210	0.99	330	29.85	210	0.000	210	92.1	210	162	210	0.9	210	11.3	12.9		
3/1/2023 12:15:00 AM	7.994	210	7.589	210	29.485	210	87.8	8.66	210	3.41	210	2.65	210	7.90	210	1023.03872	210	33.4	210	1.00	210	29.85	210	0.000	210	92.1	210	181	210	0.9	210	11.3	12.8		
3/1/2023 12:30:00 AM	8.059	210	7.638	210	29.499	210	88.0	8.67	210	3.81	210	1.74	210	7.91	210	1023.04305	210	33.8	210	0.99	330	29.85	210	0.000	210	92.4	210	149	210	0.6	210	11.3	12.9		
3/1/2023 12:45:00 AM	8.110	210	7.701	210	29.515	210	88.1	8.67	210	3.08	210	1.31	210	7.90	210	1023.04718	210	33.9	210	1.00	210	29.86	210	0.000	210	92.2	210	170	210	0.8	210	11.2	12.8		
3/1/2023 1:00:00 AM	8.177	210	7.735	210	29.523	210	87.9	8.65	210	2.81	210	1.10	210	7.90	210	1023.04965	210	33.6	210	1.00	210	29.86	210	0.000	210	92.1	210	171	210	1.2	210	11.2	12.8		
3/1/2023 1:15:00 AM	8.213	210	7.738	210	29.523	210	88.0	8.65	210	2.78	210	1.00	210	7.90	210	1023.04965	210	33.0	210	0.99	330	29.87	210	0.000	210	92.0	210	168	210	0.7	210	11.2	12.8		
3/1/2023 1:30:00 AM	8.241	210	7.743	210	29.525	210	87.9	8.64	210	3.02	210	1.04	210	7.89	210	1023.05002	210	33.9	210	0.99	330	29.87	210	0.000	210	92.8	210	123	210	0.7	210	11.2	12.9		
3/1/2023 1:45:00 AM	8.278	210	7.752	210	29.527	210	87.7	8.62	210	3.00	210	1.24	210	7.89	210	1023.05077	210	32.9	210	1.00	210	29.87	210	0.000	210	92.4	210	178	210	0.9	210	11.2	12.8		
3/1/2023 2:00:00 AM	8.297	210	7.765	210	29.530	210	87.6	8.61	210	2.46	210	1.07	210	7.89	210	1023.05065	210	33.0	210	0.99	330	29.89	210	0.000	210	92.7	210	167	210	0.5	210	11.1	12.8		
3/1/2023 2:15:00 AM	8.310	210	7.767	210	29.530	210	87.5	8.60	210	2.91	210	1.01	210	7.89	210	1023.05107	210	33.8	210	1.00	210	29.90	210	0.000	210	92.9	210	115	210	0.3	210	11.1	12.8		
3/1/2023 2:30:00 AM	8.286	210	7.769	210	29.532	210	87.4	8.59	210	2.82	210	1.17	210	7.89	210	1023.05246	210	33.6	210	0.99	330	29.91	210	0.000	210	92.6	210	177	210	0.8	210	11.1	12.8		
3/1/2023 2:45:00 AM	8.276	210	7.772	210	29.532	210	87.4	8.59	210	2.60	210	1.00	210	7.89	210	1023.05170	210	33.9	210	1.00	210	29.92	210	0.000	210	92.7	210	148	210	0.5	210	11.1	12.8		
