**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* Site uses SBE HydroCat-EP sondes for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Meteorological data use Vaisala WXT510 stations. 
* 
* 
* 
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* 
* 
* 
* Site coordinates: Lat 47.37611, Long -122.45722 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Air_Pressure_inHg	Qual_Air_Pressure	Rain_Fall_in	Qual_Rain_Fall	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	
7/1/2022 12:00:00 AM	7.681	111	12.070	111	28.332	111	86.4	7.78	111	5.20	111	1.72	111	7.99	111	1021.43861	111	59.0	111	1.06	111	30.06	111	0.000	111	75.9	111	126	111	7.6	111	13.8	12.9	HCEP-Chantel	
7/1/2022 12:15:00 AM	7.647	111	12.036	111	28.355	111	85.0	7.66	111	4.91	111	1.88	111	7.97	111	1021.46256	111	59.0	111	1.06	111	30.06	111	0.000	111	77.5	111	44	111	8.9	111	13.8	12.9	HCEP-Chantel	
7/1/2022 12:30:00 AM	7.641	111	12.016	111	28.356	111	83.3	7.51	111	4.00	111	2.18	111	7.97	111	1021.46665	111	58.6	111	1.06	111	30.06	111	0.000	111	75.8	111	37	111	7.3	111	13.8	13.0	HCEP-Chantel	
7/1/2022 12:45:00 AM	7.634	111	11.984	111	28.362	111	81.5	7.35	111	4.85	111	2.02	111	7.97	111	1021.47714	111	58.1	111	1.06	111	30.06	111	0.000	111	77.2	111	318	111	8.7	111	13.8	12.9	HCEP-Chantel	
7/1/2022 1:00:00 AM	7.645	111	11.981	111	28.364	111	81.5	7.35	111	4.77	111	2.05	111	7.97	111	1021.47925	111	57.5	111	1.06	111	30.06	111	0.000	111	78.4	111	337	111	9.9	111	13.8	12.9	HCEP-Chantel	
7/1/2022 1:15:00 AM	7.662	111	12.011	111	28.355	111	82.6	7.45	111	4.37	111	1.61	111	7.98	111	1021.46740	111	57.2	111	1.06	111	30.07	111	0.000	111	79.2	111	237	111	9.7	111	13.8	12.9	HCEP-Chantel	
7/1/2022 1:30:00 AM	7.677	111	12.029	111	28.351	111	82.9	7.47	111	5.43	111	1.94	111	7.97	111	1021.46021	111	57.2	111	1.06	111	30.07	111	0.000	111	79.9	111	6	111	11.8	111	13.8	12.9	HCEP-Chantel	
7/1/2022 1:45:00 AM	7.728	111	12.035	111	28.348	111	82.7	7.45	111	4.38	111	1.90	111	7.99	111	1021.45726	111	57.2	111	1.06	111	30.07	111	0.000	111	81.1	111	149	111	12.4	111	13.8	12.9	HCEP-Chantel	
7/1/2022 2:00:00 AM	7.775	111	11.984	111	28.360	111	85.1	7.68	111	4.46	111	1.02	111	8.00	111	1021.47597	111	57.0	111	1.05	111	30.07	111	0.000	111	80.8	111	149	111	13.1	111	13.8	12.9	HCEP-Chantel	
7/1/2022 2:15:00 AM	7.824	111	11.971	111	28.368	111	86.2	7.77	111	4.65	111	1.69	111	8.00	111	1021.48544	111	56.4	111	1.06	111	30.07	111	0.000	111	81.0	111	246	111	9.1	111	13.8	12.9	HCEP-Chantel	
7/1/2022 2:30:00 AM	7.862	111	11.981	111	28.357	111	86.8	7.83	111	4.56	111	1.58	111	8.00	111	1021.47453	111	56.6	111	1.06	111	30.07	111	0.000	111	81.8	111	338	111	8.9	111	13.8	12.8	HCEP-Chantel	
7/1/2022 2:45:00 AM	7.909	111	12.026	111	28.346	111	87.0	7.84	111	4.84	111	0.74	111	8.01	111	1021.45827	111	56.4	111	1.05	111	30.07	111	0.000	111	82.5	111	357	111	3.4	111	13.8	12.9	HCEP-Chantel	
7/1/2022 3:00:00 AM	7.979	111	12.070	111	28.333	111	87.5	7.88	111	3.39	111	0.69	111	8.01	111	1021.44050	111	56.3	111	1.05	111	30.07	111	0.000	111	83.9	111	111	111	12.7	111	13.8	12.8	HCEP-Chantel	
7/1/2022 3:15:00 AM	8.029	111	12.055	111	28.336	111	87.4	7.88	111	6.20	111	0.76	111	8.01	111	1021.44536	111	56.1	111	1.05	111	30.06	111	0.000	111	85.2	111	56	111	7.9	111	13.8	12.8	HCEP-Chantel	
7/1/2022 3:30:00 AM	8.080	111	12.042	111	28.342	111	87.0	7.84	111	3.58	111	1.25	111	7.99	111	1021.45353	111	55.7	111	1.05	111	30.07	111	0.000	111	84.9	111	346	111	10.6	111	13.8	12.8	HCEP-Chantel	
7/1/2022 3:45:00 AM	8.108	111	12.050	111	28.339	111	85.7	7.72	111	5.80	111	1.49	111	7.99	111	1021.45011	111	55.7	111	1.06	111	30.07	111	0.000	111	84.8	111	105	111	13.0	111	13.8	12.8	HCEP-Chantel	
7/1/2022 4:00:00 AM	8.153	111	12.074	111	28.334	111	86.1	7.76	111	4.74	111	0.66	111	8.00	111	1021.44148	111	55.4	111	1.32	111	30.07	111	0.000	111	85.7	111	342	111	9.5	111	13.8	12.8	HCEP-Chantel	
7/1/2022 4:15:00 AM	8.189	111	12.123	111	28.317	111	87.3	7.86	111	4.08	111	0.91	111	8.01	111	1021.41934	111	55.2	111	4.15	111	30.07	111	0.000	111	85.6	111	353	111	11.1	111	13.8	12.8	HCEP-Chantel	
7/1/2022 4:30:00 AM	8.221	111	12.168	111	28.303	111	87.8	7.90	111	4.85	111	0.92	111	8.02	111	1021.40111	111	55.2	111	9.41	111	30.07	111	0.000	111	86.6	111	66	111	13.1	111	13.8	12.8	HCEP-Chantel	
7/1/2022 4:45:00 AM	8.259	111	12.197	111	28.293	111	88.7	7.97	111	6.22	111	1.11	111	8.01	111	1021.38738	111	55.2	111	14.76	111	30.07	111	0.000	111	86.6	111	50	111	10.8	111	13.8	12.9	HCEP-Chantel	
7/1/2022 5:00:00 AM	8.273	111	12.065	111	28.333	111	88.2	7.94	111	3.80	111	0.69	111	8.00	111	1021.44328	111	55.4	111	19.84	111	30.08	111	0.000	111	86.9	111	251	111	0.3	111	13.8	12.9	HCEP-Chantel	
7/1/2022 5:15:00 AM	8.267	111	11.987	111	28.357	111	86.9	7.84	111	4.33	111	1.77	111	7.98	111	1021.47474	111	55.9	111	24.44	111	30.08	111	0.000	111	86.4	111	34	111	12.3	111	13.8	13.0	HCEP-Chantel	
7/1/2022 5:30:00 AM	8.241	111	11.978	111	28.364	111	84.1	7.59	111	3.85	111	1.84	111	7.97	111	1021.48165	111	56.4	111	44.53	111	30.08	111	0.000	111	86.4	111	60	111	5.3	111	13.8	13.1	HCEP-Chantel	
7/1/2022 5:45:00 AM	8.212	111	11.988	111	28.359	111	83.4	7.52	111	3.73	111	1.97	111	7.96	111	1021.47619	111	57.0	111	164.40	111	30.08	111	0.000	111	85.1	111	59	111	5.0	111	13.8	13.2	HCEP-Chantel	
7/1/2022 6:00:00 AM	8.161	111	12.064	111	28.339	111	81.5	7.34	111	4.52	111	1.75	111	7.97	111	1021.44742	111	58.2	111	204.66	111	30.08	111	0.000	111	82.1	111	78	111	1.6	111	13.8	13.4	HCEP-Chantel	
7/1/2022 6:15:00 AM	8.083	111	16.576	111	27.434	111	89.6	7.45	111	6.32	111	1.76	111	8.35	111	1019.84697	111	59.3	111	245.89	111	30.09	111	0.000	111	79.5	111	69	111	0.7	111	13.8	13.5	HCEP-Chantel	
7/1/2022 6:30:00 AM	8.018	111	13.124	111	28.019	111	120.5	10.58	111	5.26	111	3.00	111	8.16	111	1021.00420	111	59.9	111	287.70	111	30.09	111	0.000	111	77.9	111	80	111	0.6	111	13.8	13.5	HCEP-Chantel	
7/1/2022 6:45:00 AM	7.915	111	12.431	111	28.220	111	101.0	9.03	111	5.20	111	2.72	111	8.06	111	1021.28755	111	61.3	111	330.71	111	30.09	111	0.000	111	74.4	111	49	111	9.9	111	13.8	13.5	HCEP-Chantel	
7/1/2022 7:00:00 AM	7.804	111	11.993	111	28.355	111	91.4	8.24	111	4.75	111	3.15	111	7.99	111	1021.47035	111	60.9	111	372.34	111	30.09	111	0.000	111	73.2	111	262	111	1.8	111	13.8	13.5	HCEP-Chantel	
7/1/2022 7:15:00 AM	7.665	111	12.150	111	28.322	111	84.9	7.63	111	3.89	111	2.40	111	7.96	111	1021.41677	111	60.6	111	417.79	111	30.10	111	0.000	111	74.6	111	98	111	9.0	111	13.8	13.6	HCEP-Chantel	
7/1/2022 7:30:00 AM	7.522	111	12.311	111	28.279	111	82.9	7.44	111	6.93	111	2.28	111	7.99	111	1021.35289	111	60.4	111	462.53	111	30.09	111	0.000	111	75.7	111	257	111	1.7	111	13.8	13.6	HCEP-Chantel	
7/1/2022 7:45:00 AM	7.373	111	12.268	111	28.274	111	86.3	7.74	111	6.22	111	1.07	111	8.02	111	1021.35630	111	60.4	111	511.52	111	30.09	111	0.000	111	76.1	111	161	111	8.0	111	13.8	13.6	HCEP-Chantel	
7/1/2022 8:00:00 AM	7.198	210	12.303	111	28.262	111	90.3	8.10	111	4.35	111	1.95	111	8.04	111	1021.34020	210	60.8	111	587.20	111	30.09	111	0.000	111	75.6	111	229	111	2.1	111	13.8	13.6	HCEP-Chantel	
7/1/2022 8:15:00 AM	7.006	111	12.283	111	28.271	111	92.3	8.28	111	3.83	111	2.20	111	8.03	111	1021.35009	111	60.9	111	677.68	111	30.09	111	0.000	111	74.9	111	240	111	4.9	111	13.8	13.8	HCEP-Chantel	
7/1/2022 8:30:00 AM	6.812	111	12.142	111	28.316	111	90.6	8.14	111	4.21	111	2.00	111	7.99	111	1021.40924	111	61.5	111	655.76	111	30.09	111	0.000	111	73.9	111	279	111	5.1	111	13.8	13.7	HCEP-Chantel	
7/1/2022 8:45:00 AM	6.613	111	12.152	111	28.315	111	85.8	7.71	111	4.70	111	1.79	111	7.97	111	1021.40566	111	61.3	111	177.74	111	30.09	111	0.000	111	73.5	111	205	111	5.9	111	13.8	13.8	HCEP-Chantel	
7/1/2022 9:00:00 AM	6.405	111	12.285	111	28.275	111	84.5	7.58	111	3.10	111	1.17	111	8.00	111	1021.34945	111	61.5	111	387.43	111	30.09	111	0.000	111	74.2	111	252	111	3.7	111	13.8	13.8	HCEP-Chantel	
7/1/2022 9:15:00 AM	6.198	111	12.474	111	28.231	111	88.0	7.86	111	5.77	111	0.98	111	8.04	111	1021.28005	111	61.7	111	140.39	111	30.09	111	0.000	111	73.0	111	148	111	10.1	111	13.8	13.8	HCEP-Chantel	
