**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* Site uses SBE HydroCat-EP sondes for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Meteorological data use Vaisala WXT510 stations. 
* 
* 
* 
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* 
* 
* 
* Site coordinates: Lat 47.37611, Long -122.45722 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Air_Pressure_inHg	Qual_Air_Pressure	Rain_Fall_in	Qual_Rain_Fall	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	
2/12/2023 12:00:00 AM	7.005	210	8.410	210	29.535	210	81.1	7.86	210	1.78	210	0.78	210	7.82	210	1022.95934	210	38.4	210	1.01	210	30.27	210	0.000	210	90.1	210	162	210	0.5	210	11.1	12.8		
2/12/2023 12:15:00 AM	6.968	210	8.391	210	29.519	210	80.7	7.81	210	2.15	210	1.52	210	7.81	210	1022.94962	210	38.1	210	1.01	210	30.28	210	0.000	210	90.3	210	292	210	0.1	210	11.1	12.8		
2/12/2023 12:30:00 AM	6.904	210	8.388	210	29.509	210	79.8	7.73	210	2.30	210	1.78	210	7.81	210	1022.94245	210	38.1	210	1.01	210	30.28	210	0.000	210	90.5	210	111	210	0.3	210	11.1	12.9		
2/12/2023 12:45:00 AM	6.774	210	8.384	210	29.506	210	79.7	7.72	210	2.43	210	1.93	210	7.81	210	1022.93948	210	37.7	210	1.00	210	30.28	210	0.000	210	90.3	210	185	210	0.4	210	11.1	12.8		
2/12/2023 1:00:00 AM	6.694	210	8.395	210	29.523	210	78.6	7.62	210	2.29	210	2.09	210	7.80	210	1022.95121	210	37.7	210	1.01	210	30.28	210	0.000	210	90.9	210	287	210	0.1	210	11.1	12.9		
2/12/2023 1:15:00 AM	6.640	210	8.399	210	29.529	210	78.3	7.58	210	2.00	210	1.63	210	7.79	210	1022.95520	210	37.9	210	1.01	210	30.28	210	0.000	210	91.1	210	140	210	0.5	210	11.1	12.8		
2/12/2023 1:30:00 AM	6.592	210	8.391	210	29.517	210	78.7	7.63	210	2.37	210	1.44	210	7.80	210	1022.94636	210	37.5	210	1.00	210	30.28	210	0.000	210	90.8	210	165	210	0.6	210	11.1	12.8		
2/12/2023 1:45:00 AM	6.489	210	8.392	210	29.521	210	79.4	7.69	210	2.10	210	1.41	210	7.81	210	1022.94874	210	37.5	210	1.00	210	30.28	210	0.000	210	91.3	210	147	210	0.3	210	11.1	12.8		
2/12/2023 2:00:00 AM	6.465	210	8.397	210	29.526	210	80.1	7.76	210	2.03	210	1.12	210	7.81	210	1022.95266	210	37.5	210	1.01	210	30.28	210	0.000	210	91.4	210	173	210	0.6	210	11.1	12.9		
2/12/2023 2:15:00 AM	6.488	210	8.398	210	29.527	210	80.8	7.82	210	2.04	210	1.16	210	7.81	210	1022.95282	210	37.5	210	1.00	210	30.28	210	0.000	210	91.5	210	199	210	0.8	210	11.1	12.8		
2/12/2023 2:30:00 AM	6.509	210	8.398	210	29.526	210	81.2	7.86	210	2.23	210	1.00	210	7.82	210	1022.95193	210	37.2	210	1.00	210	30.27	210	0.000	210	91.4	210	156	210	0.3	210	11.1	12.8		
2/12/2023 2:45:00 AM	6.503	210	8.391	210	29.520	210	81.6	7.90	210	2.15	210	1.14	210	7.82	210	1022.94832	210	37.5	210	1.00	210	30.27	210	0.000	210	92.0	210	99	210	0.5	210	11.1	12.8		
