**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* Site uses SBE HydroCat-EP sondes for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Meteorological data use Vaisala WXT510 stations. 
* 
* 
* 
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* 
* 
* 
* Site coordinates: Lat 47.37611, Long -122.45722 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Air_Pressure_inHg	Qual_Air_Pressure	Rain_Fall_in	Qual_Rain_Fall	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	
3/28/2023 12:00:00 AM	8.195	210	8.228	210	29.665	210	91.6	8.90	210	6.07	210	1.06	210	7.96	210	1023.09323	210	50.5	210	1.03	210	29.88	210	0.000	210	43.2	210	25	210	4.4	210	10.7	12.9		
3/28/2023 12:15:00 AM	8.155	210	8.218	210	29.676	210	91.6	8.90	210	7.08	210	1.28	210	7.95	210	1023.10224	210	50.3	210	1.04	210	29.88	210	0.000	210	42.8	210	58	210	1.7	210	10.7	12.9		
3/28/2023 12:30:00 AM	8.100	210	8.220	210	29.676	210	91.3	8.87	210	7.10	210	1.25	210	7.95	210	1023.10205	210	49.8	210	1.04	210	29.87	210	0.000	210	47.2	210	118	210	0.8	210	10.7	12.9		
3/28/2023 12:45:00 AM	8.057	210	8.235	210	29.673	210	91.3	8.86	210	5.93	210	1.28	210	7.95	210	1023.09757	210	49.8	210	1.04	210	29.87	210	0.000	210	42.4	210	121	210	0.9	210	10.6	12.8		
3/28/2023 1:00:00 AM	7.990	210	8.257	210	29.666	210	91.2	8.85	210	7.67	210	1.09	210	7.95	210	1023.08927	210	49.2	210	1.04	210	29.86	210	0.000	210	39.3	210	15	210	0.7	210	10.7	12.8		
3/28/2023 1:15:00 AM	7.939	210	8.242	210	29.668	210	91.8	8.92	210	6.73	210	1.03	210	7.96	210	1023.09152	210	48.9	210	1.03	210	29.86	210	0.000	210	39.8	210	82	210	0.4	210	10.6	12.8		
3/28/2023 1:30:00 AM	7.876	210	8.220	210	29.676	210	91.3	8.87	210	6.27	210	1.26	210	7.94	210	1023.10115	210	48.9	210	1.03	210	29.86	210	0.000	210	38.8	210	198	210	0.8	210	10.6	12.8		
3/28/2023 1:45:00 AM	7.804	210	8.213	210	29.678	210	90.7	8.82	210	5.99	210	1.04	210	7.94	210	1023.10324	210	50.3	210	1.03	210	29.86	210	0.000	210	41.9	210	34	210	1.0	210	10.6	12.8		
3/28/2023 2:00:00 AM	7.740	210	8.215	210	29.678	210	90.5	8.79	210	5.18	210	1.10	210	7.94	210	1023.10334	210	50.1	210	1.03	210	29.86	210	0.000	210	39.1	210	52	210	1.1	210	10.6	12.8		
3/28/2023 2:15:00 AM	7.676	210	8.215	210	29.678	210	90.0	8.75	210	5.53	210	1.48	210	7.94	210	1023.10232	210	50.1	210	1.04	210	29.85	210	0.000	210	39.5	210	96	210	1.3	210	10.6	12.9		
3/28/2023 2:30:00 AM	7.637	210	8.222	210	29.678	210	88.6	8.61	210	5.51	210	1.46	210	7.92	210	1023.10119	210	50.5	210	1.03	210	29.84	210	0.000	210	36.3	210	19	210	2.1	210	10.6	12.8		
3/28/2023 2:45:00 AM	7.593	210	8.257	210	29.663	210	89.8	8.72	210	7.93	210	1.11	210	7.95	210	1023.08482	210	52.8	210	1.03	210	29.84	210	0.000	210	31.1	210	27	210	3.4	210	10.6	12.8		
