**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 2, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic  SeaFET sensors for are used for high-precision pH.
* 
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Final values after correction from water samples are given by “SeaFET_EXT_pH_recal” and “SeaFET_INT_pH_recal”, and may substantially change pH from real-time calculations. ‘SeaFET_EXT_pH’ gives un-corrected values. Review qualifier codes prior to using data.

* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* 
* Site coordinates: Lat 47.39394, Long -122.46350 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Sonde_pH	Qual_Sonde_pH	Density_kg/m^3	Qual_Water_Density	Turbidity_NTU	Qual_Turbidity	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
3/28/2023 12:00:00 AM	1.004	210	9.818	210	28.947	210	155.9	14.68	210	14.56	210	8.49	210	1022.26280	210	2.15	210		999	7.417	300		999	9.864	210	6.604	210	13.8	13.3		-1.003000	-0.961000		
3/28/2023 12:15:00 AM	1.008	210	9.819	210	28.944	210	155.5	14.65	210	12.81	210	8.49	210	1022.25971	210	1.84	210		999	7.368	300		999	9.856	210	6.497	330	13.8	13.3		-1.006000	-0.967000		
3/28/2023 12:30:00 AM	1.006	210	10.205	210	29.144	210	159.1	14.84	210	13.41	210	8.50	210	1022.35507	210	2.71	210		999	7.403	300		999	9.859	210	6.554	210	13.8	13.3		-1.004000	-0.964000		
3/28/2023 12:45:00 AM	1.004	210	10.198	210	29.100	210	160.2	14.95	210	14.54	210	8.49	210	1022.32168	210	2.00	210		999	7.368	300		999	9.932	210	6.517	210	13.8	13.3		-1.006000	-0.966000		
3/28/2023 1:00:00 AM	1.005	210	10.195	210	29.093	210	157.1	14.66	210	12.23	210	8.48	210	1022.31686	210	1.84	210		999	7.388	300		999	10.012	210	6.552	210	13.8	13.3		-1.005000	-0.964000		
3/28/2023 1:15:00 AM	1.001	210	9.987	210	28.948	210	154.0	14.45	210	11.03	210	8.47	210	1022.23693	210	2.23	210		999	7.386	300		999	10.035	210	6.496	330	13.8	13.3		-1.005000	-0.967000		
3/28/2023 1:30:00 AM	1.002	210	10.082	210	29.013	210	152.0	14.23	210	10.65	210	8.46	210	1022.27262	210	1.70	210		999	7.337	300		999	10.024	210	6.551	210	13.8	13.3		-1.008000	-0.964000		
3/28/2023 1:45:00 AM	1.000	210	9.909	210	29.042	210	154.6	14.53	210	13.46	210	8.48	210	1022.32280	210	1.67	210		999	7.317	300		999	10.028	210	6.498	330	13.8	13.3		-1.009000	-0.967000		
3/28/2023 2:00:00 AM	1.001	210	9.824	210	29.056	210	155.6	14.65	210	15.67	210	8.49	210	1022.34638	210	1.82	210		999	7.379	300		999	10.043	210	6.533	210	13.8	13.3		-1.005000	-0.965000		
3/28/2023 2:15:00 AM	0.996	210	9.723	210	29.100	210	156.8	14.78	210	15.25	210	8.49	210	1022.39658	210	2.12	210		999	7.337	300		999	10.026	210	6.516	210	13.8	13.3		-1.008000	-0.966000		
3/28/2023 2:30:00 AM	0.991	210	9.803	210	29.048	210	156.9	14.77	210	14.40	210	8.49	210	1022.34406	210	1.80	210		999	7.353	300		999	9.973	210	6.534	210	13.8	13.3		-1.007000	-0.965000		
3/28/2023 2:45:00 AM	0.991	210	9.753	210	29.059	210	156.4	14.74	210	15.82	210	8.49	210	1022.36020	210	1.85	210		999	7.351	300		999	9.924	210	6.499	330	13.8	13.3		-1.007000	-0.967000		
3/28/2023 3:00:00 AM	0.990	210	9.792	210	29.083	210	156.3	14.72	210	13.81	210	8.50	210	1022.37256	210	1.77	210		999	7.366	300		999	9.895	210	6.517	210	13.8	13.3		-1.006000	-0.966000		
3/28/2023 3:15:00 AM	0.989	210	9.772	210	29.094	210	156.8	14.77	210	15.21	210	8.50	210	1022.38447	210	2.01	210		999	7.388	300		999	9.870	210	6.553	210	13.8	13.3		-1.005000	-0.964000		
3/28/2023 3:30:00 AM	0.991	210	9.757	210	29.092	210	156.8	14.78	210	12.34	210	8.50	210	1022.38478	210	1.58	210		999	7.389	300		999	9.846	210	6.517	210	13.8	13.3		-1.005000	-0.966000		
3/28/2023 3:45:00 AM	0.990	210	9.793	210	29.102	210	156.4	14.73	210	12.52	210	8.50	210	1022.38769	210	1.60	210		999	7.340	300		999	9.834	210	6.536	210	13.8	13.3		-1.007000	-0.965000		
3/28/2023 4:00:00 AM	0.987	210	9.749	210	29.037	210	155.5	14.66	210	12.85	210	8.49	210	1022.34366	210	1.53	210		999	7.416	300		999	9.826	210	6.570	210	13.8	13.3		-1.003000	-0.963000		
